"","X1","X2"
"6600",6600,"0011000110011001111111101111111001100000011110001110100110111011100111101111101111111111111011011001"
"6601",6601,"0011001110110101010011001111000000001101100000101010000110001000010100101011000011001001000101010000"
"6602",6602,"1111000100110111111111011111000000101001111001111011110111101011100011001100011100011011111001010001"
"6603",6603,"1011010110010101101111111011111110111111111111111111101111111110110111101110011111111101101001101101"
"6604",6604,"1011000110011101111011011011010010100110000000101111110101100000000001111000000100000000111001010001"
"6605",6605,"0000100110011011101001111011100000000000110000111000011100001001110100001010010000010000100010110000"
"6606",6606,"0011010110111101111011011111110000110101111001111011101111011010111100111101001101001100110010000111"
"6607",6607,"0000000100000000000010011000000000000000000100000110010100000110000000000000000000000000010000000000"
"6608",6608,"1011111110101111111111011111001101111001111101111111111111011001111110111111011111111111110111010111"
"6609",6609,"1001000000011110111110111100000100100011100110111100010110011011000100101001000100011001000001010000"
"6610",6610,"0011100000111000111011011111101000011101000100111110100110000010100001000111000000011010000110100001"
"6611",6611,"0000000000000000000000001000000000000000010000101000010010000000000001000000000000001000000001000000"
"6612",6612,"1011010100111110011111111011111001100001111000111111110111011110111000001001111001111101111111111000"
"6613",6613,"1111101111111110111011111111111111011001111011111011101111111111111111111101111111111111101101111111"
"6614",6614,"1111111111111101111111111111011111111111111011111111110111011111011111011111111101111111111111111111"
"6615",6615,"1111101111111101111111011011111110111010110111011111101111111011111011111010011111111111111001011010"
"6616",6616,"1111010110111111111111111111111110111101111111111111111111111111111101011111011111111111111111111101"
"6617",6617,"1111100111111101111111111111111010111100110010111111011111111101101111011111011101111111100111011101"
"6618",6618,"1011011100111001101111101011010101010011110010011101000110111000111001011001001101101101111010011001"
"6619",6619,"0000000100000001000010100000000000100100000000100000000000000010000000000000000000000000000000000000"
"6620",6620,"0000000000000010001100100000000000000000000000001000010000000000000000000000000000000000000000000000"
"6621",6621,"0000000010100001000010101000000000000000000000011000000000000001100000000000000000000001000000000000"
"6622",6622,"0011011111111101111111111011111011111110011001101111101101111111011111011110101101111111101110110111"
"6623",6623,"0000100000001110011000101000000000000100000000101000100000000001100001011001000000001100000000000000"
"6624",6624,"1011011111111101011111111011111100111100110011111111110111011000111111011110011111101111110011011111"
"6625",6625,"1011111111111001111110101101110111110100111100111111101111111011110101011011010111110111110011011011"
"6626",6626,"0000010110001100001110011101000000100000010110101010011100000110001000000000010000010001000000001010"
"6627",6627,"1011000010011100011111111100110001101000011110111110110110011011000100000010000001010001010101010000"
"6628",6628,"1011011100111101111111011111100110011001000011111010110101111111111111100010110101111111111011111000"
"6629",6629,"1010000100010001001001001000100000000100010010111010010000001010101000001001100000001000110000010100"
"6630",6630,"1111111111111101111011111111111111111111111111111111011111111111011111101101111111111111111111011111"
"6631",6631,"0011010110111101111011111101110100110000101010101010011100000010101111001001000001001101110001111001"
"6632",6632,"0011010110111111111011011111011010001010100110111111100111111010111101101001000011011101111001111110"
"6633",6633,"1011111110111111111111111101111011010101110111111110100111111010011111101111111011111101101011110111"
"6634",6634,"1010000110111111011111011111111010100101110010111111000111111000010011001011001101111111100001110011"
"6635",6635,"0001000110110000010110100110100000100001000100001110000100011011000100011000010001001110111011100000"
"6636",6636,"1111111111111111111111011111111111111111111111111111111111111111111111111101111101111111111111111111"
"6637",6637,"1010010100010101000000011000000000100000000110101100100110001011110101100101000101000000010001100000"
"6638",6638,"1011001110101101111111011111010101010010010110011010011100011111111011111111001101011111111011011001"
"6639",6639,"1111111110111110111011011011111111011011111011111011111111111111111111111111111111111111111111111111"
"6640",6640,"1001001100101001000111110010000000000000101000101010110101001010000100000011000001011000111010000000"
"6641",6641,"1011000100111110001111011100001110101101100110101111110100101001010000101110000000011101110000010011"
"6642",6642,"1111100110111110111011011011111010111000011011111010111111111111110111101011111001111111111010010010"
"6643",6643,"0000000000000000000000000100000000000101000000000000000000000000000000000000000000000000000000000000"
"6644",6644,"1011110110111101111111111101110011101000110010111011001110101101110010110101110001111111110011110101"
"6645",6645,"1011101110111101111011011111100010101100011110011001111111111111111111111010010111111101111101110101"
"6646",6646,"1111110110111111111111011111111111111000111111111111110111111111111111101111111111111111101111110011"
"6647",6647,"1111110111111111111111111111111110111001011011111011111111111111111111001110111011111101111101110111"
"6648",6648,"0010000110100001010010011011000110000010100010111111011100001110011001111011000001011000110111011101"
"6649",6649,"1001011110110111101001111111011011111101011111111100100100111101011111111100110111010111101110111110"
"6650",6650,"1111011110111100111011111111110101111000011111011111011111111011100111101001011101111111111001111101"
"6651",6651,"1011111110111111111111111111111111011110011111111111101111011111110111111110111111111111111101111111"
"6652",6652,"1111111111111101111111111111111011111001111111111111111111111111111111101101011111111111111111111101"
"6653",6653,"0010000100011000011001111100000000011000000010011000010110000001000100010000000000010001100010001010"
"6654",6654,"0011000110110001110001011101000010100100101111111110111100001011011101000001000011011101100001001110"
"6655",6655,"1011000110010001011101111101000000000001110000001111010110001110010001000011010001011000000011010011"
"6656",6656,"1011000111011011011101111100100010010111001001101000010110011011110100001000000001101101001001010001"
"6657",6657,"1001110111011110011011111111110110111101011010111111101110111011111111101110110111111111110100111111"
"6658",6658,"0010000110011010111111011111100010111000000010101111111111111011100101011101000001011010110001111101"
"6659",6659,"0011011110111111011111111101000111011101111100111111111111111111111011111111111111001101000111011110"
"6660",6660,"1010000110101101011011010001000000000110000000010000000100010010011000000010000101000001000010001111"
"6661",6661,"0000000000000100000010010000000000000000010000001000000000000001001100000000000000010001000000000000"
"6662",6662,"1110000100101111011111111111011001111101111101011110001111101111110100111011111101011011110101111001"
"6663",6663,"0000110110111101111111011010101110011001110000110000010111011111110100101101010101011111110000010100"
"6664",6664,"0011000110111111111001110011100010111100110010101111000111111010010001001101001011011110100100101011"
"6665",6665,"0000000000000000000111101000000000000000010000001000000100000010000000000000000000000001000000000000"
"6666",6666,"1111010110110101111111011001000001011101110110011111011110111100101111001111101101011100010001011011"
"6667",6667,"1111110111111111111011111111011010011101111111111011110111111110110111111111101111111111111011111110"
"6668",6668,"1001010100111101101011011111100000110000110000011110001111001110001101010111001001101011001110101001"
"6669",6669,"1010000110111001000001011001100000000000000010101010010110101010100001001010011001000100010010010000"
"6670",6670,"1111110111111111111111111111011110111000111111111111110111011011111111111111111111011111111110111010"
"6671",6671,"0000000110111110111101111101000000100100010010001100101100111001100000010001000011001011010010010100"
"6672",6672,"0000000000000000000000001000000000100000000010101000001000000000000000000000000001000000010000000000"
"6673",6673,"1011100110110111111011111001101000001100010110111111110110011111110101001001100011011101110000011110"
"6674",6674,"1110100110111100111011011011110110010001000010101110101110011100110101100011101001001111100111110100"
